id,type,group,pattern,group_color,perceived_color,index,section,garment_group,category,simplified_pattern,color_gategory
0831269004,Dress,Garment Full body,Denim,Light Pink,Pink,Divided,Divided Collection,Dresses Ladies,one_piece,structured,warm
0831269006,Dress,Garment Full body,Solid,Black,Black,Divided,Divided Collection,Dresses Ladies,one_piece,solid,neutral
0831269007,Dress,Garment Full body,All over pattern,Greenish Khaki,Khaki green,Divided,Divided Collection,Dresses Ladies,one_piece,printed,cool
0831269009,Dress,Garment Full body,Denim,Dark Blue,Blue,Divided,Divided Collection,Dresses Ladies,one_piece,structured,cool
0831278001,Dress,Garment Full body,Check,Yellow,Yellow,Divided,Divided Projects,Dresses Ladies,one_piece,structured,warm
0831384003,Dress,Garment Full body,Solid,Dark Grey,Grey,Divided,Divided Collection,Dresses Ladies,one_piece,solid,neutral
0831395001,Sweater,Garment Upper body,Melange,Dark Green,Green,Menswear,Contemporary Smart,Knitwear,upper_body,solid,cool
0831397001,T-shirt,Garment Upper body,Front print,White,White,Children Sizes 134-170,Young Boy,Jersey Fancy,upper_body,printed,neutral
0831398001,Trousers,Garment Lower body,Solid,Black,Black,Ladieswear,H&M+,Trousers,lower_body,solid,neutral
0831403001,Trousers,Garment Lower body,Denim,Dark Blue,Blue,Ladieswear,H&M+,Trousers,lower_body,structured,cool
0831412001,Trousers,Garment Lower body,Solid,Greenish Khaki,Khaki green,Ladieswear,H&M+,Trousers,lower_body,solid,cool
0831412002,Trousers,Garment Lower body,Denim,Blue,Blue,Ladieswear,H&M+,Trousers,lower_body,structured,cool
0831412003,Trousers,Garment Lower body,Solid,Black,Black,Ladieswear,H&M+,Trousers,lower_body,solid,neutral
0831417001,Dress,Garment Full body,All over pattern,Black,Black,Ladieswear,H&M+,Blouses,one_piece,printed,neutral
0831417002,Dress,Garment Full body,Dot,Black,Black,Ladieswear,H&M+,Blouses,one_piece,printed,neutral
0831430003,Sweater,Garment Upper body,Solid,Beige,Beige,Divided,Divided Collection,Knitwear,upper_body,solid,neutral
0831430004,Sweater,Garment Upper body,Solid,Light Green,Green,Divided,Divided Collection,Knitwear,upper_body,solid,cool
0831430005,Sweater,Garment Upper body,Solid,Black,Black,Divided,Divided Collection,Knitwear,upper_body,solid,neutral
0831430008,Sweater,Garment Upper body,Solid,Light Turquoise,Turquoise,Divided,Divided Collection,Knitwear,upper_body,solid,cool
0831460001,Dress,Garment Full body,All over pattern,Light Pink,Pink,Divided,Divided Projects,Dresses Ladies,one_piece,printed,warm
0831460002,Dress,Garment Full body,All over pattern,Off White,White,Divided,Divided Projects,Dresses Ladies,one_piece,printed,neutral
0831460003,Dress,Garment Full body,Solid,Black,Black,Divided,Divided Projects,Dresses Ladies,one_piece,solid,neutral
0831547001,Blouse,Garment Upper body,Solid,Black,Black,Divided,Divided Collection,Blouses,upper_body,solid,neutral
0831547010,Blouse,Garment Upper body,Solid,Black,Black,Divided,Divided Collection,Blouses,upper_body,solid,neutral
0831547011,Blouse,Garment Upper body,All over pattern,Black,Black,Divided,Divided Collection,Blouses,upper_body,printed,neutral
0831555001,Blouse,Garment Upper body,Solid,White,White,Divided,Divided Collection,Blouses,upper_body,solid,neutral
0831555002,Blouse,Garment Upper body,Solid,Light Yellow,Yellow,Divided,Divided Collection,Blouses,upper_body,solid,warm
0831555008,Blouse,Garment Upper body,Solid,Black,Black,Divided,Divided Collection,Blouses,upper_body,solid,neutral
0831560001,Blouse,Garment Upper body,Solid,White,White,Divided,Divided Collection,Blouses,upper_body,solid,neutral
0831560002,Blouse,Garment Upper body,Solid,Red,Red,Divided,Divided Collection,Blouses,upper_body,solid,warm
0831592001,Top,Garment Upper body,Other structure,Black,Black,Ladieswear,Womens Tailoring,Jersey Fancy,upper_body,structured,neutral
0831611001,Sweater,Garment Upper body,Solid,Green,Green,Ladieswear,Womens Tailoring,Knitwear,upper_body,solid,cool
0831720001,Trousers,Garment Lower body,Solid,Black,Black,Ladieswear,Womens Tailoring,Trousers,lower_body,solid,neutral
0831736001,Sweater,Garment Upper body,Solid,Off White,White,Ladieswear,Mama,Knitwear,upper_body,solid,neutral
0831736002,Sweater,Garment Upper body,Melange,Green,Khaki green,Ladieswear,Mama,Knitwear,upper_body,solid,cool
0831739001,Sweater,Garment Upper body,Solid,Greenish Khaki,Khaki green,Sport,Ladies H&M Sport,Jersey Fancy,upper_body,solid,cool
0831742001,Dress,Garment Full body,All over pattern,Light Pink,Pink,Baby Sizes 50-98,Baby Essentials & Complements,Jersey Basic,one_piece,printed,warm
0831742002,Dress,Garment Full body,All over pattern,Light Yellow,Yellow,Baby Sizes 50-98,Baby Essentials & Complements,Jersey Basic,one_piece,printed,warm
0831742003,Dress,Garment Full body,All over pattern,Beige,Mole,Baby Sizes 50-98,Baby Essentials & Complements,Jersey Basic,one_piece,printed,neutral
0831751001,Trousers,Garment Lower body,All over pattern,Dark Yellow,Brown,Baby Sizes 50-98,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,lower_body,printed,warm
0831752001,T-shirt,Garment Upper body,All over pattern,Dark Yellow,Brown,Baby Sizes 50-98,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,upper_body,printed,warm
0831763001,Dress,Garment Full body,All over pattern,Red,Red,Divided,Divided Projects,Unknown,one_piece,printed,warm
0831821001,Trousers,Garment Lower body,Solid,Black,Black,Children Sizes 134-170,Young Girl,Trousers,lower_body,solid,neutral
0831845001,Top,Garment Upper body,All over pattern,Black,Black,Ladieswear,Mama,Jersey Fancy,upper_body,printed,neutral
0831845002,Top,Garment Upper body,Solid,Dark Green,Green,Ladieswear,Mama,Jersey Fancy,upper_body,solid,cool
0831848001,T-shirt,Garment Upper body,Placement print,White,White,Sport,Kids Sports,Unknown,upper_body,printed,neutral
0831861001,Trousers,Garment Lower body,Denim,Blue,Blue,Menswear,Denim Men,Trousers Denim,lower_body,structured,cool
0831861002,Trousers,Garment Lower body,Denim,Black,Black,Menswear,Denim Men,Trousers Denim,lower_body,structured,neutral
0831861003,Trousers,Garment Lower body,Denim,Light Blue,Blue,Menswear,Denim Men,Trousers Denim,lower_body,structured,cool
0831861004,Trousers,Garment Lower body,Denim,Black,Black,Menswear,Denim Men,Trousers Denim,lower_body,structured,neutral
0831884001,Dress,Garment Full body,All over pattern,Dark Green,Green,Ladieswear,H&M+,Blouses,one_piece,printed,cool
0831902001,Sweater,Garment Upper body,Embroidery,Black,Black,Divided,Divided Collection,Jersey Fancy,upper_body,printed,neutral
0831939001,Trousers,Garment Lower body,Denim,Blue,Blue,Children Sizes 134-170,Young Girl,Trousers Denim,lower_body,structured,cool
0831939002,Trousers,Garment Lower body,Denim,Light Blue,Blue,Children Sizes 134-170,Young Girl,Trousers Denim,lower_body,structured,cool
0831939003,Trousers,Garment Lower body,Denim,Dark Blue,Blue,Children Sizes 134-170,Young Girl,Trousers Denim,lower_body,structured,cool
0831939004,Trousers,Garment Lower body,Denim,Black,Black,Children Sizes 134-170,Young Girl,Trousers Denim,lower_body,structured,neutral
0831939005,Trousers,Garment Lower body,Denim,Grey,Grey,Children Sizes 134-170,Young Girl,Trousers Denim,lower_body,structured,neutral
0831969001,Dress,Garment Full body,Mixed solid/pattern,Red,Red,Divided,Divided Projects,Special Offers,one_piece,printed,warm
0831987001,Sweater,Garment Upper body,Front print,Light Grey,Grey,Divided,Divided Collection,Jersey Fancy,upper_body,printed,neutral
0831998004,T-shirt,Garment Upper body,Solid,Other Orange,Orange,Divided,Divided Collection,Jersey Fancy,upper_body,solid,warm
0831998005,T-shirt,Garment Upper body,Placement print,Black,Black,Divided,Divided Collection,Jersey Fancy,upper_body,printed,neutral
0831998007,T-shirt,Garment Upper body,Placement print,White,White,Divided,Divided Collection,Jersey Fancy,upper_body,printed,neutral
0832009001,Dress,Garment Full body,Lace,Pink,Pink,Ladieswear,Womens Everyday Collection,Dresses Ladies,one_piece,printed,warm
0832013001,Dress,Garment Full body,Lace,Dark Turquoise,Turquoise,Ladieswear,Womens Everyday Collection,Dresses Ladies,one_piece,printed,cool
0832018001,Blouse,Garment Upper body,Solid,Dark Blue,Blue,Ladieswear,Womens Casual,Blouses,upper_body,solid,cool
0832018003,Blouse,Garment Upper body,Solid,Light Blue,Blue,Ladieswear,Womens Casual,Blouses,upper_body,solid,cool
0832075002,Blouse,Garment Upper body,Solid,Black,Black,Ladieswear,Womens Trend,Blouses,upper_body,solid,neutral
0832075003,Blouse,Garment Upper body,All over pattern,Beige,Mole,Ladieswear,Womens Trend,Blouses,upper_body,printed,neutral
0832083002,Dress,Garment Full body,Stripe,Green,Khaki green,Divided,Divided Collection,Dresses Ladies,one_piece,unknown,cool
0832083004,Dress,Garment Full body,Solid,Black,Black,Divided,Divided Collection,Dresses Ladies,one_piece,solid,neutral
0832083007,Dress,Garment Full body,All over pattern,Light Orange,Orange,Divided,Divided Collection,Dresses Ladies,one_piece,printed,warm
0832084001,Dress,Garment Full body,All over pattern,Black,Black,Divided,Divided Collection,Dresses Ladies,one_piece,printed,neutral
0832084002,Dress,Garment Full body,Dot,White,White,Divided,Divided Collection,Dresses Ladies,one_piece,printed,neutral
0832084003,Dress,Garment Full body,Solid,Black,Black,Divided,Divided Collection,Dresses Ladies,one_piece,solid,neutral
0832177001,Dress,Garment Full body,Other structure,Black,Black,Ladieswear,H&M+,Blouses,one_piece,structured,neutral
0832253001,Trousers,Garment Lower body,Solid,Light Beige,Beige,Ladieswear,Womens Everyday Collection,Trousers,lower_body,solid,other
0832253002,Trousers,Garment Lower body,Solid,Yellowish Brown,Brown,Ladieswear,Womens Everyday Collection,Trousers,lower_body,solid,other
0832253003,Trousers,Garment Lower body,Solid,Greenish Khaki,Khaki green,Ladieswear,Womens Everyday Collection,Trousers,lower_body,solid,cool
0832269001,Dress,Garment Full body,Solid,Black,Black,Children Sizes 134-170,Girls Underwear & Basics,Jersey Basic,one_piece,solid,neutral
0832269002,Dress,Garment Full body,Stripe,Dark Blue,Blue,Children Sizes 134-170,Girls Underwear & Basics,Jersey Basic,one_piece,unknown,cool
0832271001,T-shirt,Garment Upper body,All over pattern,Grey,Grey,Baby Sizes 50-98,Baby Essentials & Complements,Jersey Basic,upper_body,printed,neutral
0832271003,T-shirt,Garment Upper body,All over pattern,Yellow,Yellow,Baby Sizes 50-98,Baby Essentials & Complements,Jersey Basic,upper_body,printed,warm
0832271004,T-shirt,Garment Upper body,All over pattern,Light Pink,Pink,Baby Sizes 50-98,Baby Essentials & Complements,Jersey Basic,upper_body,printed,warm
0832271005,T-shirt,Garment Upper body,All over pattern,Light Yellow,Yellow,Baby Sizes 50-98,Baby Essentials & Complements,Jersey Basic,upper_body,printed,warm
0832271008,T-shirt,Garment Upper body,All over pattern,Light Pink,Pink,Baby Sizes 50-98,Baby Essentials & Complements,Jersey Basic,upper_body,printed,warm
0832271009,T-shirt,Garment Upper body,All over pattern,Blue,Blue,Baby Sizes 50-98,Baby Essentials & Complements,Jersey Basic,upper_body,printed,cool
0832278002,T-shirt,Garment Upper body,Solid,Black,Black,Divided,Divided Collection,Jersey Fancy,upper_body,solid,neutral
0832278003,T-shirt,Garment Upper body,All over pattern,Dark Pink,Pink,Divided,Divided Collection,Jersey Fancy,upper_body,printed,other
0832279001,Dress,Garment Full body,Dot,Black,Black,Ladieswear,Womens Trend,Blouses,one_piece,printed,neutral
0832282001,Top,Garment Upper body,Solid,Black,Black,Divided,Divided Collection,Jersey Fancy,upper_body,solid,neutral
0832282004,Top,Garment Upper body,All over pattern,Black,Black,Divided,Divided Collection,Jersey Fancy,upper_body,printed,neutral
0832291001,Dress,Garment Full body,Solid,Black,Black,Ladieswear,Womens Trend,Blouses,one_piece,solid,neutral
0832323001,Dress,Garment Full body,Glittering/Metallic,Black,Black,Divided,Divided Collection,Dresses Ladies,one_piece,structured,neutral
0832359001,Top,Garment Upper body,Solid,White,White,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,neutral
0832359002,Top,Garment Upper body,Solid,Black,Black,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,neutral
0832359003,Top,Garment Upper body,All over pattern,Dark Green,Green,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,printed,cool
0832359006,Top,Garment Upper body,Solid,Dark Orange,Red,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,warm
0832361001,Top,Garment Upper body,Solid,White,White,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,neutral
0832361002,Top,Garment Upper body,Solid,Black,Black,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,neutral
0832361003,Top,Garment Upper body,Solid,Light Beige,Beige,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,other
0832361006,Top,Garment Upper body,Solid,Yellow,Yellow,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,warm
0832361007,Top,Garment Upper body,Solid,Dark Green,Green,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,cool
0832362001,Top,Garment Upper body,Other structure,Black,Black,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,structured,neutral
0832362002,Top,Garment Upper body,Other structure,White,White,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,structured,neutral
0832362003,Top,Garment Upper body,Other structure,Light Beige,Beige,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,structured,other
0832362005,Top,Garment Upper body,Other structure,Light Purple,Lilac Purple,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,structured,purple
0832381001,Trousers,Garment Lower body,All over pattern,Dark Blue,Blue,Children Sizes 134-170,Young Girl,Trousers,lower_body,printed,cool
0832381002,Trousers,Garment Lower body,All over pattern,Dark Blue,Blue,Children Sizes 134-170,Young Girl,Trousers,lower_body,printed,cool
0832381003,Trousers,Garment Lower body,All over pattern,Orange,Orange,Children Sizes 134-170,Young Girl,Trousers,lower_body,printed,warm
0832381004,Trousers,Garment Lower body,All over pattern,Light Green,Green,Children Sizes 134-170,Young Girl,Trousers,lower_body,printed,cool
0832446001,Trousers,Garment Lower body,Melange,Grey,Grey,Menswear,Men Suits & Tailoring,Trousers,lower_body,solid,neutral
0832453001,Top,Garment Upper body,Solid,Black,Black,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,neutral
0832453002,Top,Garment Upper body,Solid,White,White,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,neutral
0832453003,Top,Garment Upper body,All over pattern,Light Pink,Pink,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,printed,warm
0832453005,Top,Garment Upper body,Solid,Light Beige,Beige,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,other
0832453006,Top,Garment Upper body,Solid,Pink,Pink,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,warm
0832453007,Top,Garment Upper body,Solid,Yellow,Yellow,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,warm
0832457001,Trousers,Garment Lower body,Denim,Light Blue,Blue,Children Sizes 134-170,Young Girl,Trousers Denim,lower_body,structured,cool
0832458001,Top,Garment Upper body,Solid,Black,Black,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,neutral
0832458002,Top,Garment Upper body,Solid,White,White,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,neutral
0832461001,Blouse,Garment Upper body,Solid,Black,Black,Ladieswear,Womens Trend,Blouses,upper_body,solid,neutral
0832465001,T-shirt,Garment Upper body,Solid,White,White,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,neutral
0832465002,T-shirt,Garment Upper body,Solid,Black,Black,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,neutral
0832465003,T-shirt,Garment Upper body,Solid,Dark Blue,Blue,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,cool
0832465006,T-shirt,Garment Upper body,Solid,Pink,Pink,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,warm
0832465007,T-shirt,Garment Upper body,Solid,Light Beige,Beige,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,other
0832465008,T-shirt,Garment Upper body,Solid,Light Beige,Beige,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,other
0832468002,Dress,Garment Full body,Solid,Light Pink,Pink,Baby Sizes 50-98,Baby Girl,Woven/Jersey/Knitted mix Baby,one_piece,solid,warm
0832468003,Dress,Garment Full body,All over pattern,Turquoise,Turquoise,Baby Sizes 50-98,Baby Girl,Woven/Jersey/Knitted mix Baby,one_piece,printed,cool
0832468004,Dress,Garment Full body,Stripe,Light Pink,Pink,Baby Sizes 50-98,Baby Girl,Woven/Jersey/Knitted mix Baby,one_piece,unknown,warm
0832472001,Trousers,Garment Lower body,Other structure,Off White,White,Menswear,Men Suits & Tailoring,Trousers,lower_body,structured,neutral
0832473001,Top,Garment Upper body,Solid,Black,Black,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,neutral
0832473003,Top,Garment Upper body,Solid,White,White,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,neutral
0832473004,Top,Garment Upper body,Solid,Dark Pink,Pink,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,other
0832473005,Top,Garment Upper body,All over pattern,Light Beige,Beige,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,printed,other
0832475001,Dress,Garment Full body,Solid,Black,Black,Ladieswear,Womens Everyday Collection,Jersey Fancy,one_piece,solid,neutral
0832475002,Dress,Garment Full body,All over pattern,Light Pink,Pink,Ladieswear,Womens Everyday Collection,Jersey Fancy,one_piece,printed,warm
0832479003,Top,Garment Upper body,Solid,Light Beige,Beige,Ladieswear,Womens Everyday Collection,Jersey Fancy,upper_body,solid,other
